in s,C1 in V
1.5652915E+00,-3.66211E-03
1.5653376E+00,-5.61523E-03
1.5653837E+00,-5.61523E-03
1.5654298E+00,-7.08008E-03
1.5654758E+00,-1.24512E-02
1.5655219E+00,-5.61523E-03
1.5655680E+00,-3.66211E-03
1.5656141E+00,-4.63867E-03
1.5656602E+00,-5.12695E-03
1.5657062E+00,-4.63867E-03
1.5657523E+00,-5.12695E-03
1.5657984E+00,-4.15039E-03
1.5658445E+00,-5.12695E-03
1.5658906E+00,-4.63867E-03
1.5659366E+00,-5.12695E-03
1.5659827E+00,-3.66211E-03
1.5660288E+00,-3.66211E-03
1.5660749E+00,-5.61523E-03
1.5661210E+00,-3.66211E-03
1.5661670E+00,-2.68555E-03
1.5662131E+00,-5.12695E-03
1.5662592E+00,-7.08008E-03
1.5663053E+00,-6.10352E-03
1.5663514E+00,-5.12695E-03
1.5663974E+00,-5.12695E-03
1.5664435E+00,-6.10352E-03
1.5664896E+00,-6.10352E-03
1.5665357E+00,-6.10352E-03
1.5665818E+00,-6.59180E-03
1.5666278E+00,-5.61523E-03
1.5666739E+00,-5.12695E-03
1.5667200E+00,-5.12695E-03
1.5667661E+00,-7.08008E-03
1.5668122E+00,-5.12695E-03
1.5668582E+00,-5.12695E-03
1.5669043E+00,-5.12695E-03
1.5669504E+00,-5.12695E-03
1.5669965E+00,-6.59180E-03
1.5670426E+00,-6.59180E-03
1.5670886E+00,-5.61523E-03
1.5671347E+00,-4.63867E-03
1.5671808E+00,-5.12695E-03
1.5672269E+00,-7.08008E-03
1.5672730E+00,-7.08008E-03
1.5673190E+00,-5.61523E-03
1.5673651E+00,-4.63867E-03
1.5674112E+00,-4.63867E-03
1.5674573E+00,-6.59180E-03
1.5675034E+00,-4.15039E-03
1.5675494E+00,-4.63867E-03
1.5675955E+00,-7.56836E-03
1.5676416E+00,-5.12695E-03
1.5676877E+00,-7.08008E-03
1.5677338E+00,-5.61523E-03
1.5677798E+00,-6.10352E-03
1.5678259E+00,-6.59180E-03
1.5678720E+00,-5.61523E-03
1.5679181E+00,-4.15039E-03
1.5679642E+00,-3.17383E-03
1.5680102E+00,-6.10352E-03
1.5680563E+00,-7.08008E-03
1.5681024E+00,-4.15039E-03
1.5681485E+00,-5.12695E-03
1.5681946E+00,-4.15039E-03
1.5682406E+00,-6.10352E-03
1.5682867E+00,-5.12695E-03
1.5683328E+00,-5.61523E-03
1.5683789E+00,-4.15039E-03
1.5684250E+00,-5.12695E-03
1.5684710E+00,-5.12695E-03
1.5685171E+00,-6.10352E-03
1.5685632E+00,-3.66211E-03
1.5686093E+00,-4.15039E-03
1.5686554E+00,-6.10352E-03
1.5687014E+00,-8.05664E-03
1.5687475E+00,-3.66211E-03
1.5687936E+00,-4.15039E-03
1.5688397E+00,-5.12695E-03
1.5688858E+00,-5.61523E-03
1.5689318E+00,-5.12695E-03
1.5689779E+00,-6.59180E-03
1.5690240E+00,-5.61523E-03
1.5690701E+00,-5.12695E-03
1.5691162E+00,-8.54492E-03
1.5691622E+00,-5.12695E-03
1.5692083E+00,-3.66211E-03
1.5692544E+00,-5.61523E-03
1.5693005E+00,-6.59180E-03
1.5693466E+00,-6.10352E-03
1.5693926E+00,-3.66211E-03
1.5694387E+00,-5.12695E-03
1.5694848E+00,-6.10352E-03
1.5695309E+00,-5.12695E-03
1.5695770E+00,-4.15039E-03
1.5696230E+00,-4.15039E-03
1.5696691E+00,-5.12695E-03
1.5697152E+00,-5.12695E-03
1.5697613E+00,-4.63867E-03
1.5698074E+00,-5.61523E-03
1.5698534E+00,-6.59180E-03
1.5698995E+00,-5.61523E-03
1.5699456E+00,-6.59180E-03
1.5699917E+00,-3.66211E-03
1.5700378E+00,-4.15039E-03
1.5700838E+00,-5.61523E-03
1.5701299E+00,-3.17383E-03
1.5701760E+00,-5.12695E-03
1.5702221E+00,-3.66211E-03
1.5702682E+00,-5.12695E-03
1.5703142E+00,-6.10352E-03
1.5703603E+00,-3.66211E-03
1.5704064E+00,-7.08008E-03
1.5704525E+00,-6.10352E-03
1.5704986E+00,-6.10352E-03
1.5705446E+00,-5.12695E-03
1.5705907E+00,-5.61523E-03
1.5706368E+00,-5.12695E-03
1.5706829E+00,-5.61523E-03
1.5707290E+00,-5.61523E-03
1.5707750E+00,-5.61523E-03
1.5708211E+00,-4.63867E-03
1.5708672E+00,-5.12695E-03
1.5709133E+00,-7.56836E-03
1.5709594E+00,-5.12695E-03
1.5710054E+00,-5.12695E-03
1.5710515E+00,-5.12695E-03
1.5710976E+00,-4.15039E-03
1.5711437E+00,-5.61523E-03
1.5711898E+00,-5.12695E-03
1.5712358E+00,-5.12695E-03
1.5712819E+00,-5.12695E-03
1.5713280E+00,-5.12695E-03
1.5713741E+00,-5.12695E-03
1.5714202E+00,-4.15039E-03
1.5714662E+00,-5.12695E-03
1.5715123E+00,-7.56836E-03
1.5715584E+00,-3.17383E-03
1.5716045E+00,-5.61523E-03
1.5716506E+00,-5.61523E-03
1.5716966E+00,-6.59180E-03
1.5717427E+00,-3.17383E-03
1.5717888E+00,-4.63867E-03
1.5718349E+00,-6.59180E-03
1.5718810E+00,-5.12695E-03
1.5719270E+00,-5.61523E-03
1.5719731E+00,-5.61523E-03
1.5720192E+00,-5.61523E-03
1.5720653E+00,-5.61523E-03
1.5721114E+00,-5.61523E-03
1.5721574E+00,-6.10352E-03
1.5722035E+00,-6.59180E-03
1.5722496E+00,-5.61523E-03
1.5722957E+00,-3.66211E-03
1.5723418E+00,-4.15039E-03
1.5723878E+00,-5.61523E-03
1.5724339E+00,-5.61523E-03
1.5724800E+00,-5.61523E-03
1.5725261E+00,-5.12695E-03
1.5725722E+00,-6.10352E-03
1.5726182E+00,-6.59180E-03
1.5726643E+00,-4.15039E-03
1.5727104E+00,-6.10352E-03
1.5727565E+00,-6.10352E-03
1.5728026E+00,-5.12695E-03
1.5728486E+00,-5.12695E-03
1.5728947E+00,-5.12695E-03
1.5729408E+00,-3.66211E-03
1.5729869E+00,-5.61523E-03
1.5730330E+00,-5.61523E-03
1.5730790E+00,-6.10352E-03
1.5731251E+00,-5.61523E-03
1.5731712E+00,-7.56836E-03
1.5732173E+00,-5.12695E-03
1.5732634E+00,-5.12695E-03
1.5733094E+00,-6.10352E-03
1.5733555E+00,-6.59180E-03
1.5734016E+00,-4.15039E-03
1.5734477E+00,-6.10352E-03
1.5734938E+00,-4.15039E-03
1.5735398E+00,-7.08008E-03
1.5735859E+00,-6.59180E-03
1.5736320E+00,-6.10352E-03
1.5736781E+00,-5.12695E-03
1.5737242E+00,-3.17383E-03
1.5737702E+00,-5.12695E-03
1.5738163E+00,-4.15039E-03
1.5738624E+00,-7.08008E-03
1.5739085E+00,-5.61523E-03
1.5739546E+00,-5.61523E-03
1.5740006E+00,-5.12695E-03
1.5740467E+00,-4.63867E-03
1.5740928E+00,-5.61523E-03
1.5741389E+00,-5.12695E-03
1.5741850E+00,-5.61523E-03
1.5742310E+00,-5.12695E-03
1.5742771E+00,-4.15039E-03
1.5743232E+00,-2.68555E-03
1.5743693E+00,-5.61523E-03
1.5744154E+00,-7.08008E-03
1.5744614E+00,-4.15039E-03
1.5745075E+00,-3.66211E-03
1.5745536E+00,-3.66211E-03
1.5745997E+00,-4.63867E-03
1.5746458E+00,-6.59180E-03
1.5746918E+00,-5.12695E-03
1.5747379E+00,-5.61523E-03
1.5747840E+00,-4.63867E-03
1.5748301E+00,-3.66211E-03
1.5748762E+00,-4.63867E-03
1.5749222E+00,-7.08008E-03
1.5749683E+00,-6.10352E-03
1.5750144E+00,-6.10352E-03
1.5750605E+00,-1.04980E-02
1.5751066E+00,-7.56836E-03
1.5751526E+00,-5.12695E-03
1.5751987E+00,-4.63867E-03
1.5752448E+00,-3.66211E-03
1.5752909E+00,-4.63867E-03
1.5753370E+00,-5.12695E-03
1.5753830E+00,-3.66211E-03
1.5754291E+00,-4.15039E-03
1.5754752E+00,-3.66211E-03
1.5755213E+00,-5.61523E-03
1.5755674E+00,-4.15039E-03
1.5756134E+00,-4.15039E-03
1.5756595E+00,-4.63867E-03
1.5757056E+00,-6.10352E-03
1.5757517E+00,-5.12695E-03
1.5757978E+00,-1.70898E-03
1.5758438E+00,-4.63867E-03
1.5758899E+00,-6.10352E-03
1.5759360E+00,-5.61523E-03
1.5759821E+00,-6.10352E-03
1.5760282E+00,-5.61523E-03
1.5760742E+00,-8.05664E-03
1.5761203E+00,-6.59180E-03
1.5761664E+00,-6.10352E-03
1.5762125E+00,-5.12695E-03
1.5762586E+00,-6.59180E-03
1.5763046E+00,-3.66211E-03
1.5763507E+00,-5.61523E-03
1.5763968E+00,-5.61523E-03
1.5764429E+00,-5.61523E-03
1.5764890E+00,-5.61523E-03
1.5765350E+00,-3.66211E-03
1.5765811E+00,-6.10352E-03
1.5766272E+00,-3.17383E-03
1.5766733E+00,-7.08008E-03
1.5767194E+00,-4.63867E-03
1.5767654E+00,-6.59180E-03
1.5768115E+00,-3.66211E-03
1.5768576E+00,-5.61523E-03
1.5769037E+00,-5.12695E-03
1.5769498E+00,-5.12695E-03
1.5769958E+00,-5.12695E-03
1.5770419E+00,-5.61523E-03
1.5770880E+00,-4.15039E-03
1.5771341E+00,-5.12695E-03
1.5771802E+00,-3.66211E-03
1.5772262E+00,-7.08008E-03
1.5772723E+00,-4.15039E-03
1.5773184E+00,-5.61523E-03
1.5773645E+00,-7.56836E-03
1.5774106E+00,-7.08008E-03
1.5774566E+00,-5.12695E-03
1.5775027E+00,-6.59180E-03
1.5775488E+00,-6.10352E-03
1.5775949E+00,-2.44141E-04
1.5776410E+00,-1.22070E-03
1.5776870E+00,-9.03320E-03
1.5777331E+00,-5.61523E-03
1.5777792E+00,-1.04980E-02
1.5778253E+00,-7.32422E-04
1.5778714E+00,7.32422E-04
1.5779174E+00,-1.19629E-02
1.5779635E+00,-7.32422E-04
1.5780096E+00,-3.66211E-03
1.5780557E+00,-4.63867E-03
1.5781018E+00,-7.08008E-03
1.5781478E+00,-5.12695E-03
1.5781939E+00,-5.12695E-03
1.5782400E+00,-5.12695E-03
1.5782861E+00,-7.08008E-03
1.5783322E+00,-4.15039E-03
1.5783782E+00,-7.08008E-03
1.5784243E+00,-5.12695E-03
1.5784704E+00,-1.44043E-02
1.5785165E+00,-8.54492E-03
1.5785626E+00,-3.66211E-03
1.5786086E+00,-1.09863E-02
1.5786547E+00,-1.00098E-02
1.5787008E+00,-9.03320E-03
1.5787469E+00,-6.10352E-03
1.5787930E+00,-4.15039E-03
1.5788390E+00,-4.63867E-03
1.5788851E+00,-5.12695E-03
1.5789312E+00,-5.61523E-03
1.5789773E+00,-5.12695E-03
1.5790234E+00,-5.12695E-03
1.5790694E+00,-3.17383E-03
1.5791155E+00,-4.15039E-03
1.5791616E+00,-2.19727E-03
1.5792077E+00,-3.66211E-03
1.5792538E+00,-5.61523E-03
1.5792998E+00,-5.12695E-03
1.5793459E+00,-6.10352E-03
1.5793920E+00,-5.61523E-03
1.5794381E+00,-5.61523E-03
1.5794842E+00,-6.10352E-03
1.5795302E+00,-6.59180E-03
1.5795763E+00,-3.66211E-03
1.5796224E+00,-3.66211E-03
1.5796685E+00,-5.61523E-03
1.5797146E+00,-5.12695E-03
1.5797606E+00,-6.59180E-03
1.5798067E+00,-1.22070E-03
1.5798528E+00,-5.61523E-03
1.5798989E+00,-6.10352E-03
1.5799450E+00,-4.63867E-03
1.5799910E+00,-6.10352E-03
1.5800371E+00,-5.12695E-03
1.5800832E+00,-5.12695E-03
1.5801293E+00,-5.12695E-03
1.5801754E+00,-4.15039E-03
1.5802214E+00,-5.12695E-03
1.5802675E+00,-6.10352E-03
1.5803136E+00,-6.59180E-03
1.5803597E+00,-5.61523E-03
1.5804058E+00,-4.15039E-03
1.5804518E+00,-5.12695E-03
1.5804979E+00,-5.12695E-03
1.5805440E+00,-4.63867E-03
1.5805901E+00,-4.15039E-03
1.5806362E+00,-3.66211E-03
1.5806822E+00,-6.59180E-03
1.5807283E+00,-2.19727E-03
1.5807744E+00,-6.59180E-03
1.5808205E+00,-6.59180E-03
1.5808666E+00,-7.08008E-03
1.5809126E+00,-6.59180E-03
1.5809587E+00,-2.19727E-03
1.5810048E+00,-5.12695E-03
1.5810509E+00,-4.63867E-03
1.5810970E+00,-5.61523E-03
1.5811430E+00,-4.63867E-03
1.5811891E+00,-4.63867E-03
1.5812352E+00,-4.63867E-03
1.5812813E+00,-4.63867E-03
1.5813274E+00,-4.15039E-03
1.5813734E+00,-5.61523E-03
1.5814195E+00,-4.15039E-03
1.5814656E+00,-4.63867E-03
1.5815117E+00,-7.08008E-03
1.5815578E+00,-6.59180E-03
1.5816038E+00,-4.15039E-03
1.5816499E+00,-4.63867E-03
1.5816960E+00,-5.61523E-03
1.5817421E+00,-5.61523E-03
1.5817882E+00,-3.17383E-03
1.5818342E+00,-8.54492E-03
1.5818803E+00,-5.12695E-03
1.5819264E+00,-5.61523E-03
1.5819725E+00,-5.12695E-03
1.5820186E+00,7.32422E-04
1.5820646E+00,-3.66211E-03
1.5821107E+00,-5.61523E-03
1.5821568E+00,-5.61523E-03
1.5822029E+00,-6.10352E-03
1.5822490E+00,-4.63867E-03
1.5822950E+00,-4.63867E-03
1.5823411E+00,-2.19727E-03
1.5823872E+00,-4.63867E-03
1.5824333E+00,-6.10352E-03
1.5824794E+00,-5.12695E-03
1.5825254E+00,-4.63867E-03
1.5825715E+00,-3.66211E-03
1.5826176E+00,-3.66211E-03
1.5826637E+00,-7.08008E-03
1.5827098E+00,-4.63867E-03
1.5827558E+00,-4.15039E-03
1.5828019E+00,-7.08008E-03
1.5828480E+00,-3.66211E-03
1.5828941E+00,-5.12695E-03
1.5829402E+00,-3.17383E-03
1.5829862E+00,-4.63867E-03
1.5830323E+00,-6.10352E-03
1.5830784E+00,-6.10352E-03
1.5831245E+00,-2.68555E-03
1.5831706E+00,-6.10352E-03
1.5832166E+00,-2.68555E-03
1.5832627E+00,-5.61523E-03
1.5833088E+00,-5.61523E-03
1.5833549E+00,-3.17383E-03
1.5834010E+00,-5.12695E-03
1.5834470E+00,-4.63867E-03
1.5834931E+00,-5.12695E-03
1.5835392E+00,-7.08008E-03
1.5835853E+00,-3.66211E-03
1.5836314E+00,-5.61523E-03
1.5836774E+00,-3.66211E-03
1.5837235E+00,-4.15039E-03
1.5837696E+00,-5.12695E-03
1.5838157E+00,-4.63867E-03
1.5838618E+00,-2.19727E-03
1.5839078E+00,-4.63867E-03
1.5839539E+00,-3.17383E-03
1.5840000E+00,-5.12695E-03
1.5840461E+00,-8.05664E-03
1.5840922E+00,-5.12695E-03
1.5841382E+00,-5.12695E-03
1.5841843E+00,-4.63867E-03
1.5842304E+00,-6.10352E-03
1.5842765E+00,-4.15039E-03
1.5843226E+00,-5.12695E-03
1.5843686E+00,-5.61523E-03
1.5844147E+00,-5.12695E-03
1.5844608E+00,-3.66211E-03
1.5845069E+00,-4.63867E-03
1.5845530E+00,-4.63867E-03
1.5845990E+00,-2.19727E-03
1.5846451E+00,-5.61523E-03
1.5846912E+00,-5.61523E-03
1.5847373E+00,-6.59180E-03
1.5847834E+00,-5.61523E-03
1.5848294E+00,-2.68555E-03
1.5848755E+00,-5.12695E-03
1.5849216E+00,-4.63867E-03
1.5849677E+00,-6.10352E-03
1.5850138E+00,-6.59180E-03
1.5850598E+00,-5.12695E-03
1.5851059E+00,-4.63867E-03
1.5851520E+00,-1.09863E-02
1.5851981E+00,-5.61523E-03
1.5852442E+00,-6.59180E-03
1.5852902E+00,-4.63867E-03
1.5853363E+00,-6.10352E-03
1.5853824E+00,-5.12695E-03
1.5854285E+00,-5.12695E-03
1.5854746E+00,-5.61523E-03
1.5855206E+00,-4.63867E-03
1.5855667E+00,-4.63867E-03
1.5856128E+00,-5.12695E-03
1.5856589E+00,-5.61523E-03
1.5857050E+00,-5.61523E-03
1.5857510E+00,-5.12695E-03
1.5857971E+00,-4.15039E-03
1.5858432E+00,-7.08008E-03
1.5858893E+00,-4.63867E-03
1.5859354E+00,-3.66211E-03
1.5859814E+00,-1.04980E-02
1.5860275E+00,-3.17383E-03
1.5860736E+00,-5.12695E-03
1.5861197E+00,-4.15039E-03
1.5861658E+00,-4.63867E-03
1.5862118E+00,-5.12695E-03
1.5862579E+00,-4.63867E-03
1.5863040E+00,-5.61523E-03
1.5863501E+00,-6.10352E-03
1.5863962E+00,-6.10352E-03
1.5864422E+00,-4.63867E-03
1.5864883E+00,-4.63867E-03
1.5865344E+00,-5.61523E-03
1.5865805E+00,-4.15039E-03
1.5866266E+00,-7.08008E-03
1.5866726E+00,-5.12695E-03
1.5867187E+00,-4.63867E-03
1.5867648E+00,-5.12695E-03
1.5868109E+00,-5.12695E-03
1.5868570E+00,-4.15039E-03
1.5869030E+00,-7.08008E-03
1.5869491E+00,-4.63867E-03
1.5869952E+00,-4.63867E-03
1.5870413E+00,-4.15039E-03
1.5870874E+00,-6.10352E-03
1.5871334E+00,-5.61523E-03
1.5871795E+00,-5.12695E-03
1.5872256E+00,-5.61523E-03
1.5872717E+00,-6.59180E-03
1.5873178E+00,-7.32422E-04
1.5873638E+00,-7.08008E-03
1.5874099E+00,-5.61523E-03
1.5874560E+00,-5.61523E-03
1.5875021E+00,-4.63867E-03
1.5875482E+00,-5.12695E-03
1.5875942E+00,-5.12695E-03
1.5876403E+00,-5.61523E-03
1.5876864E+00,-6.10352E-03
1.5877325E+00,-6.10352E-03
1.5877786E+00,-6.59180E-03
1.5878246E+00,-3.66211E-03
1.5878707E+00,-4.15039E-03
1.5879168E+00,-5.12695E-03
1.5879629E+00,-3.17383E-03
1.5880090E+00,-5.12695E-03
1.5880550E+00,-5.61523E-03
1.5881011E+00,-4.63867E-03
1.5881472E+00,-3.66211E-03
1.5881933E+00,-5.61523E-03
1.5882394E+00,-3.17383E-03
1.5882854E+00,-5.61523E-03
1.5883315E+00,-6.10352E-03
1.5883776E+00,-4.63867E-03
1.5884237E+00,-5.61523E-03
1.5884698E+00,-4.15039E-03
1.5885158E+00,-1.44043E-02
1.5885619E+00,-4.15039E-03
1.5886080E+00,-7.08008E-03
1.5886541E+00,-3.66211E-03
1.5887002E+00,-5.61523E-03
1.5887462E+00,-3.66211E-03
1.5887923E+00,-5.12695E-03
1.5888384E+00,-5.61523E-03
1.5888845E+00,-7.08008E-03
1.5889306E+00,-1.04980E-02
1.5889766E+00,-4.63867E-03
1.5890227E+00,-5.61523E-03
1.5890688E+00,-8.54492E-03
1.5891149E+00,-7.08008E-03
1.5891610E+00,-4.15039E-03
1.5892070E+00,-5.61523E-03
1.5892531E+00,-3.66211E-03
1.5892992E+00,-7.56836E-03
1.5893453E+00,-5.12695E-03
1.5893914E+00,-7.08008E-03
1.5894374E+00,-6.10352E-03
1.5894835E+00,-3.17383E-03
1.5895296E+00,-3.17383E-03
1.5895757E+00,-6.10352E-03
1.5896218E+00,-5.61523E-03
1.5896678E+00,-7.56836E-03
1.5897139E+00,-3.17383E-03
1.5897600E+00,-5.61523E-03
1.5898061E+00,-7.32422E-04
1.5898522E+00,-4.15039E-03
1.5898982E+00,-6.59180E-03
1.5899443E+00,-4.63867E-03
1.5899904E+00,-7.08008E-03
1.5900365E+00,-5.12695E-03
1.5900826E+00,-5.61523E-03
1.5901286E+00,-3.66211E-03
1.5901747E+00,-4.63867E-03
1.5902208E+00,-5.61523E-03
1.5902669E+00,-5.61523E-03
1.5903130E+00,-3.66211E-03
1.5903590E+00,-4.15039E-03
1.5904051E+00,-8.05664E-03
1.5904512E+00,-5.61523E-03
1.5904973E+00,-5.12695E-03
1.5905434E+00,-6.59180E-03
1.5905894E+00,-5.12695E-03
1.5906355E+00,-1.00098E-02
1.5906816E+00,-5.61523E-03
1.5907277E+00,-5.61523E-03
1.5907738E+00,-4.15039E-03
1.5908198E+00,-5.61523E-03
1.5908659E+00,-3.66211E-03
1.5909120E+00,-3.66211E-03
1.5909581E+00,-6.10352E-03
1.5910042E+00,-2.68555E-03
1.5910502E+00,-6.10352E-03
1.5910963E+00,-5.12695E-03
1.5911424E+00,-4.15039E-03
1.5911885E+00,-5.12695E-03
1.5912346E+00,-4.15039E-03
1.5912806E+00,-5.12695E-03
1.5913267E+00,-7.08008E-03
1.5913728E+00,-5.12695E-03
1.5914189E+00,-5.61523E-03
1.5914650E+00,-4.15039E-03
1.5915110E+00,-4.15039E-03
1.5915571E+00,-4.15039E-03
1.5916032E+00,-5.61523E-03
1.5916493E+00,-9.03320E-03
1.5916954E+00,-5.61523E-03
1.5917414E+00,-5.12695E-03
1.5917875E+00,-8.05664E-03
1.5918336E+00,-7.08008E-03
1.5918797E+00,-5.61523E-03
1.5919258E+00,-7.08008E-03
1.5919718E+00,-4.63867E-03
1.5920179E+00,-4.63867E-03
1.5920640E+00,-4.15039E-03
1.5921101E+00,-5.61523E-03
1.5921562E+00,-5.61523E-03
1.5922022E+00,-4.63867E-03
1.5922483E+00,-4.63867E-03
1.5922944E+00,-3.66211E-03
1.5923405E+00,-6.59180E-03
1.5923866E+00,-5.12695E-03
1.5924326E+00,-5.61523E-03
1.5924787E+00,-4.63867E-03
1.5925248E+00,-6.10352E-03
1.5925709E+00,-4.63867E-03
1.5926170E+00,-4.63867E-03
1.5926630E+00,-4.63867E-03
1.5927091E+00,-5.61523E-03
1.5927552E+00,-4.15039E-03
1.5928013E+00,-3.66211E-03
1.5928474E+00,-4.15039E-03
1.5928934E+00,-3.17383E-03
1.5929395E+00,-2.68555E-03
1.5929856E+00,-4.63867E-03
1.5930317E+00,-5.61523E-03
1.5930778E+00,-5.61523E-03
1.5931238E+00,-4.15039E-03
1.5931699E+00,-4.63867E-03
1.5932160E+00,-6.10352E-03
1.5932621E+00,-5.12695E-03
1.5933082E+00,-5.61523E-03
1.5933542E+00,-5.61523E-03
1.5934003E+00,-5.12695E-03
1.5934464E+00,-4.63867E-03
1.5934925E+00,-4.15039E-03
1.5935386E+00,-3.66211E-03
1.5935846E+00,-6.10352E-03
1.5936307E+00,-4.63867E-03
1.5936768E+00,-6.59180E-03
1.5937229E+00,-7.08008E-03
1.5937690E+00,-5.12695E-03
1.5938150E+00,-5.61523E-03
1.5938611E+00,-7.08008E-03
1.5939072E+00,-5.61523E-03
1.5939533E+00,-5.61523E-03
1.5939994E+00,-4.15039E-03
1.5940454E+00,-6.10352E-03
1.5940915E+00,-4.15039E-03
1.5941376E+00,-5.61523E-03
1.5941837E+00,-5.61523E-03
1.5942298E+00,-3.66211E-03
1.5942758E+00,-2.19727E-03
1.5943219E+00,-5.12695E-03
1.5943680E+00,-5.12695E-03
1.5944141E+00,-6.10352E-03
1.5944602E+00,-5.61523E-03
1.5945062E+00,-6.59180E-03
1.5945523E+00,-3.66211E-03
1.5945984E+00,-4.63867E-03
1.5946445E+00,-4.63867E-03
1.5946906E+00,-5.12695E-03
1.5947366E+00,-5.12695E-03
1.5947827E+00,-5.12695E-03
1.5948288E+00,-4.15039E-03
1.5948749E+00,-4.15039E-03
1.5949210E+00,-4.63867E-03
1.5949670E+00,-5.61523E-03
1.5950131E+00,-8.05664E-03
1.5950592E+00,-5.61523E-03
1.5951053E+00,-5.61523E-03
1.5951514E+00,-6.59180E-03
1.5951974E+00,-3.66211E-03
1.5952435E+00,-3.66211E-03
1.5952896E+00,-5.12695E-03
1.5953357E+00,-5.61523E-03
1.5953818E+00,-4.15039E-03
1.5954278E+00,-6.10352E-03
1.5954739E+00,-5.12695E-03
1.5955200E+00,-5.12695E-03
1.5955661E+00,-4.15039E-03
1.5956122E+00,-5.61523E-03
1.5956582E+00,-5.12695E-03
1.5957043E+00,-4.63867E-03
1.5957504E+00,-5.12695E-03
1.5957965E+00,-5.12695E-03
1.5958426E+00,-3.66211E-03
1.5958886E+00,-4.15039E-03
1.5959347E+00,-5.12695E-03
1.5959808E+00,-5.61523E-03
1.5960269E+00,-5.61523E-03
1.5960730E+00,-7.08008E-03
1.5961190E+00,-6.10352E-03
1.5961651E+00,-5.12695E-03
1.5962112E+00,-3.66211E-03
1.5962573E+00,-5.61523E-03
1.5963034E+00,-5.12695E-03
1.5963494E+00,-5.61523E-03
1.5963955E+00,-3.66211E-03
1.5964416E+00,-5.61523E-03
1.5964877E+00,-5.12695E-03
1.5965338E+00,-6.10352E-03
1.5965798E+00,-4.63867E-03
1.5966259E+00,-7.08008E-03
1.5966720E+00,-5.12695E-03
1.5967181E+00,-7.56836E-03
1.5967642E+00,-4.15039E-03
1.5968102E+00,-6.10352E-03
1.5968563E+00,-4.63867E-03
1.5969024E+00,-4.15039E-03
1.5969485E+00,-6.10352E-03
1.5969946E+00,-6.10352E-03
1.5970406E+00,-5.12695E-03
1.5970867E+00,-7.08008E-03
1.5971328E+00,-3.66211E-03
1.5971789E+00,-6.10352E-03
1.5972250E+00,-4.63867E-03
1.5972710E+00,-7.08008E-03
1.5973171E+00,-5.61523E-03
1.5973632E+00,-4.63867E-03
1.5974093E+00,-4.63867E-03
1.5974554E+00,-7.56836E-03
1.5975014E+00,-5.61523E-03
1.5975475E+00,-4.63867E-03
1.5975936E+00,-4.15039E-03
1.5976397E+00,-3.66211E-03
1.5976858E+00,-3.66211E-03
1.5977318E+00,-4.63867E-03
1.5977779E+00,-3.17383E-03
1.5978240E+00,-6.10352E-03
1.5978701E+00,-4.63867E-03
1.5979162E+00,-4.63867E-03
1.5979622E+00,-2.68555E-03
1.5980083E+00,-6.59180E-03
1.5980544E+00,-2.44141E-04
1.5981005E+00,-6.10352E-03
1.5981466E+00,-7.08008E-03
1.5981926E+00,-5.61523E-03
1.5982387E+00,-6.59180E-03
1.5982848E+00,-5.61523E-03
1.5983309E+00,-6.59180E-03
1.5983770E+00,-3.17383E-03
1.5984230E+00,-5.12695E-03
1.5984691E+00,-5.12695E-03
1.5985152E+00,-5.12695E-03
1.5985613E+00,-4.15039E-03
1.5986074E+00,-5.12695E-03
1.5986534E+00,-5.61523E-03
1.5986995E+00,-5.12695E-03
1.5987456E+00,-5.61523E-03
1.5987917E+00,-6.59180E-03
1.5988378E+00,-7.08008E-03
1.5988838E+00,-2.19727E-03
1.5989299E+00,-5.12695E-03
1.5989760E+00,-2.68555E-03
1.5990221E+00,-6.10352E-03
1.5990682E+00,-2.68555E-03
1.5991142E+00,-5.12695E-03
1.5991603E+00,-5.61523E-03
1.5992064E+00,-4.15039E-03
1.5992525E+00,-5.12695E-03
1.5992986E+00,-4.15039E-03
1.5993446E+00,-5.61523E-03
1.5993907E+00,-5.61523E-03
1.5994368E+00,-5.61523E-03
1.5994829E+00,-5.61523E-03
1.5995290E+00,-3.66211E-03
1.5995750E+00,-5.12695E-03
1.5996211E+00,-5.12695E-03
1.5996672E+00,-3.66211E-03
1.5997133E+00,-5.12695E-03
1.5997594E+00,-4.15039E-03
1.5998054E+00,-3.66211E-03
1.5998515E+00,-4.15039E-03
1.5998976E+00,-4.63867E-03
1.5999437E+00,-6.10352E-03
1.5999898E+00,-4.15039E-03
1.6000358E+00,-5.12695E-03
1.6000819E+00,-6.59180E-03
1.6001280E+00,-7.08008E-03
1.6001741E+00,-3.66211E-03
1.6002202E+00,-5.12695E-03
1.6002662E+00,-5.12695E-03
1.6003123E+00,-7.08008E-03
1.6003584E+00,-4.63867E-03
1.6004045E+00,-3.66211E-03
1.6004506E+00,-5.61523E-03
1.6004966E+00,-5.61523E-03
1.6005427E+00,-5.12695E-03
1.6005888E+00,-2.68555E-03
1.6006349E+00,-5.61523E-03
1.6006810E+00,-5.12695E-03
1.6007270E+00,-6.10352E-03
1.6007731E+00,-5.12695E-03
1.6008192E+00,-5.61523E-03
1.6008653E+00,-5.61523E-03
1.6009114E+00,-7.08008E-03
1.6009574E+00,-4.15039E-03
1.6010035E+00,-5.12695E-03
1.6010496E+00,-6.10352E-03
